Date,ATR_14,ATR_25,ATR_50,ATR_100,ATR_250,ATR_500
26/09/1994,49.07857143,43.46,38.996,41.593,42.5516,36.747
23/09/1994,48.97142857,42.848,39.772,41.852,42.5484,36.743
22/09/1994,49.06428571,43.856,40.202,41.96,42.558,36.7332
21/09/1994,47.95714286,41.816,39.708,41.741,42.3552,36.6796
20/09/1994,46.57857143,41.156,39.444,41.642,42.2684,36.7782
19/09/1994,44.94285714,40.388,38.804,41.411,42.1816,36.7824
16/09/1994,43.39285714,39.42,37.986,40.916,41.9656,36.7518
15/09/1994,44.51428571,38.628,37.868,40.846,41.8884,36.7492
14/09/1994,43.85,37.688,37.458,40.748,41.7908,36.7488
13/09/1994,43.16428571,37.532,38.032,40.766,41.7636,36.8316
12/09/1994,41.12857143,36.24,37.394,40.59,41.6908,37.0278
09/09/1994,38.42857143,34.504,37.228,40.628,41.5364,37.2938
08/09/1994,37.15714286,34.812,37.428,40.774,41.4756,37.3896
07/09/1994,37.30714286,36.1,37.724,40.83,41.3272,37.4914
06/09/1994,34.65714286,35.208,37.874,40.665,41.2092,37.5426
05/09/1994,34.4,35.304,39.228,40.663,41.1808,37.5518
02/09/1994,34.92142857,35.124,39.532,40.84,41.1796,37.5344
01/09/1994,34.64285714,35.208,39.09,40.714,41.0676,37.5608
31/08/1994,33.85,34.916,39.51,40.654,41.0996,37.608
30/08/1994,33.75,34.348,40.456,40.606,41.082,37.6002
26/08/1994,32.65,34.612,40.17,40.981,41.014,37.5948
25/08/1994,31.17857143,33.944,39.514,41.142,40.8756,37.6876
24/08/1994,29.18571429,33.076,39.46,41.016,40.8672,37.6628
23/08/1994,30.67857143,33.272,39.65,41.282,40.8692,37.6446
22/08/1994,33.92142857,32.82,39.902,41.187,40.8532,37.6044
19/08/1994,34.34285714,34.532,40.158,41.379,40.8208,37.6362
18/08/1994,35.5,36.696,40.238,41.616,40.8784,37.6424
17/08/1994,33.47142857,36.548,40.092,42.129,40.7984,37.6456
16/08/1994,36.15714286,37.6,40.252,42.711,40.8844,37.7502
15/08/1994,35.43571429,37.732,40.442,42.728,41.0456,37.7142
12/08/1994,34.15714286,37.22,40.854,42.863,40.9984,37.683
11/08/1994,34.80714286,36.552,40.95,42.906,40.8836,37.6384
10/08/1994,36.15,37.108,41.686,42.875,40.884,37.646
09/08/1994,35.61428571,37.228,42.352,42.842,40.9428,37.7148
08/08/1994,35.55714286,38.532,43.204,43.17,40.9988,37.7788
05/08/1994,35.02142857,38.548,43.998,43.278,40.9488,37.7748
04/08/1994,38.47857143,39.952,45.374,43.837,41.0344,37.798
03/08/1994,40.52142857,40.044,45.254,43.735,41.0236,37.7768
02/08/1994,38.10714286,39.348,44.246,43.612,40.7676,37.6986
01/08/1994,38.92857143,40.54,43.986,43.853,40.7188,37.7262
29/07/1994,38.73571429,43.152,43.93,44.044,40.6708,37.713
28/07/1994,38.66428571,43.94,44.3,44.283,40.718,37.7506
27/07/1994,37.04285714,42.972,43.658,44.286,40.686,37.7042
26/07/1994,37.76428571,44.104,43.756,44.879,40.7476,37.7246
25/07/1994,38.89285714,46.564,43.928,45.29,40.8068,37.7706
22/07/1994,39.65,45.728,43.526,45.601,40.7852,37.7222
21/07/1994,39.4,45.084,43.46,45.665,40.8116,37.7918
20/07/1994,41.46428571,45.844,44.124,46.316,40.8452,37.799
19/07/1994,42.77142857,46.028,43.984,46.224,40.7952,37.8394
18/07/1994,45.57857143,46.984,44.48,46.356,40.8348,37.864
15/07/1994,45.07142857,45.784,44.19,46.35,40.698,37.7858
14/07/1994,47.02857143,43.78,43.932,46.146,40.4784,37.7124
13/07/1994,46.67142857,43.636,43.718,45.998,40.3292,37.7136
12/07/1994,45.75,42.904,43.774,46.113,40.2036,37.7946
11/07/1994,46.81428571,43.152,43.84,46.195,40.0976,37.8754
08/07/1994,50.84285714,44.488,44.018,46.269,40.066,37.8884
07/07/1994,51.19285714,45.348,43.846,46.663,40.064,37.8824
06/07/1994,50.39285714,46.264,43.824,46.806,40.0028,37.8642
05/07/1994,51,47.476,44.038,46.903,39.94,37.8558
04/07/1994,48.94285714,47.876,43.5,46.843,39.7596,37.7776
01/07/1994,50.08571429,49.448,43.786,47.322,39.6772,37.7984
30/06/1994,48.89285714,50.796,44.028,47.447,39.6388,37.7498
29/06/1994,47.19285714,50.464,44.12,47.44,39.6384,37.713
28/06/1994,45.76428571,49.144,43.936,47.423,39.4532,37.649
27/06/1994,43.15,47.432,43.456,47.281,39.2908,37.5992
24/06/1994,38.73571429,44.708,42.098,47.138,38.9672,37.5002
